transaction_id,transaction_date,year,month,month_name,day_name,source_system,source_type,channel_id,sales_channel,customer_id,customer_segment,product_id,product_name,product_category,location_id,city,province,quantity,unit_price,gross_sales,promo_name,voucher_code,discount_rate,discount_amount,net_sales,payment_method,order_status
TRX00958,2025-06-19,2025,6,June,Thursday,API Marketplace,API,C004,GrabFood,CU0136,Loyal,P007,Brownies Cokelat,Snack,L006,Bogor,Jawa Barat,3,30000,90000,Tidak Ada,,0.0,0,90000,E-Wallet,Selesai
TRX00959,2025-06-19,2025,6,June,Thursday,Database POS,Database,C005,Tokopedia,CU0149,Loyal,P004,Nasi Ayam Geprek,Makanan,L006,Bogor,Jawa Barat,1,25000,25000,Tidak Ada,,0.0,0,25000,QRIS,Selesai
TRX00960,2025-06-20,2025,6,June,Friday,Aplikasi Kasir Digital,POS,C002,ShopeeFood,CU0075,Loyal,P008,Roti Bakar Keju,Snack,L006,Bogor,Jawa Barat,1,20000,20000,Diskon Produk,DISKON10,0.1,2000,18000,Transfer Bank,Selesai
TRX00961,2025-06-20,2025,6,June,Friday,Excel Cabang,Excel,C006,Website,CU0027,Reguler,P012,Dimsum Ayam,Makanan,L002,Jakarta Timur,DKI Jakarta,1,28000,28000,Payday Sale,PAYDAY15,0.15,4200,23800,Transfer Bank,Selesai
TRX00962,2025-06-20,2025,6,June,Friday,Excel Cabang,Excel,C002,ShopeeFood,CU0046,Reseller,P007,Brownies Cokelat,Snack,L006,Bogor,Jawa Barat,1,30000,30000,Bundling,BUNDLE12,0.12,3600,0,QRIS,Refund
TRX00963,2025-06-20,2025,6,June,Friday,Database POS,Database,C005,Tokopedia,CU0104,Baru,P011,Paket Kopi dan Snack,Paket,L003,Jakarta Selatan,DKI Jakarta,4,35000,140000,Diskon Produk,DISKON10,0.1,14000,126000,QRIS,Selesai
TRX00964,2025-06-21,2025,6,June,Saturday,Database POS,Database,C002,ShopeeFood,CU0172,Reguler,P012,Dimsum Ayam,Makanan,L005,Tangerang,Banten,3,28000,84000,Bundling,BUNDLE12,0.12,10080,73920,COD,Selesai
TRX00965,2025-06-21,2025,6,June,Saturday,Database POS,Database,C003,GoFood,CU0022,Baru,P011,Paket Kopi dan Snack,Paket,L004,Depok,Jawa Barat,1,35000,35000,Tidak Ada,,0.0,0,35000,Kartu Debit,Selesai
TRX00966,2025-06-21,2025,6,June,Saturday,Database POS,Database,C005,Tokopedia,CU0152,Baru,P010,Paket Hemat UMKM,Paket,L005,Tangerang,Banten,1,45000,45000,Diskon Produk,DISKON10,0.1,4500,0,COD,Refund
TRX00967,2025-06-21,2025,6,June,Saturday,Aplikasi Kasir Digital,POS,C003,GoFood,CU0138,Baru,P012,Dimsum Ayam,Makanan,L004,Depok,Jawa Barat,1,28000,28000,Tidak Ada,,0.0,0,28000,QRIS,Selesai
TRX00968,2025-06-21,2025,6,June,Saturday,Excel Cabang,Excel,C004,GrabFood,CU0167,Baru,P009,Keripik Singkong,Snack,L005,Tangerang,Banten,2,16000,32000,Tidak Ada,,0.0,0,0,Transfer Bank,Refund
TRX00969,2025-06-21,2025,6,June,Saturday,CSV Marketplace,CSV,C005,Tokopedia,CU0081,Baru,P002,Es Kopi Latte,Minuman,L002,Jakarta Timur,DKI Jakarta,1,22000,22000,Tidak Ada,,0.0,0,22000,Transfer Bank,Selesai
TRX00970,2025-06-21,2025,6,June,Saturday,Aplikasi Kasir Digital,POS,C001,POS Kasir,CU0022,Reseller,P011,Paket Kopi dan Snack,Paket,L002,Jakarta Timur,DKI Jakarta,1,35000,35000,Voucher Ongkir,ONGKIR5,0.05,1750,33250,Kartu Debit,Selesai
TRX00971,2025-06-21,2025,6,June,Saturday,Excel Cabang,Excel,C004,GrabFood,CU0133,Reseller,P009,Keripik Singkong,Snack,L002,Jakarta Timur,DKI Jakarta,1,16000,16000,Tidak Ada,,0.0,0,16000,E-Wallet,Selesai
TRX00972,2025-06-22,2025,6,June,Sunday,API Marketplace,API,C006,Website,CU0091,Reguler,P010,Paket Hemat UMKM,Paket,L004,Depok,Jawa Barat,2,45000,90000,Bundling,BUNDLE12,0.12,10800,79200,Kartu Debit,Selesai
TRX00973,2025-06-22,2025,6,June,Sunday,CSV Marketplace,CSV,C001,POS Kasir,CU0056,Reseller,P002,Es Kopi Latte,Minuman,L006,Bogor,Jawa Barat,1,22000,22000,Tidak Ada,,0.0,0,22000,Kartu Debit,Selesai
TRX00974,2025-06-22,2025,6,June,Sunday,CSV Marketplace,CSV,C003,GoFood,CU0141,Baru,P010,Paket Hemat UMKM,Paket,L003,Jakarta Selatan,DKI Jakarta,2,45000,90000,Tidak Ada,,0.0,0,90000,COD,Selesai
TRX00975,2025-06-22,2025,6,June,Sunday,Excel Cabang,Excel,C004,GrabFood,CU0178,Baru,P003,Teh Lemon,Minuman,L004,Depok,Jawa Barat,4,15000,60000,Diskon Produk,DISKON10,0.1,6000,54000,Transfer Bank,Selesai
TRX00976,2025-06-22,2025,6,June,Sunday,CSV Marketplace,CSV,C006,Website,CU0166,Loyal,P012,Dimsum Ayam,Makanan,L003,Jakarta Selatan,DKI Jakarta,2,28000,56000,Tidak Ada,,0.0,0,56000,Kartu Debit,Selesai
TRX00977,2025-06-22,2025,6,June,Sunday,Database POS,Database,C004,GrabFood,CU0020,Baru,P003,Teh Lemon,Minuman,L003,Jakarta Selatan,DKI Jakarta,1,15000,15000,Diskon Produk,DISKON10,0.1,1500,13500,Kartu Debit,Selesai
TRX00978,2025-06-22,2025,6,June,Sunday,API Marketplace,API,C001,POS Kasir,CU0086,Loyal,P009,Keripik Singkong,Snack,L004,Depok,Jawa Barat,2,16000,32000,Tidak Ada,,0.0,0,32000,Transfer Bank,Selesai
TRX00979,2025-06-23,2025,6,June,Monday,Database POS,Database,C001,POS Kasir,CU0027,Loyal,P005,Nasi Goreng Spesial,Makanan,L001,Bekasi,Jawa Barat,5,27000,135000,Tidak Ada,,0.0,0,135000,QRIS,Selesai
TRX00980,2025-06-23,2025,6,June,Monday,Database POS,Database,C005,Tokopedia,CU0147,Loyal,P012,Dimsum Ayam,Makanan,L003,Jakarta Selatan,DKI Jakarta,1,28000,28000,Tidak Ada,,0.0,0,28000,Kartu Debit,Selesai
TRX00981,2025-06-23,2025,6,June,Monday,API Marketplace,API,C002,ShopeeFood,CU0089,Loyal,P002,Es Kopi Latte,Minuman,L001,Bekasi,Jawa Barat,4,22000,88000,Tidak Ada,,0.0,0,88000,Kartu Debit,Selesai
TRX00982,2025-06-24,2025,6,June,Tuesday,API Marketplace,API,C002,ShopeeFood,CU0040,Reguler,P008,Roti Bakar Keju,Snack,L005,Tangerang,Banten,1,20000,20000,Tidak Ada,,0.0,0,20000,Transfer Bank,Selesai
TRX00983,2025-06-24,2025,6,June,Tuesday,API Marketplace,API,C001,POS Kasir,CU0156,Reguler,P012,Dimsum Ayam,Makanan,L003,Jakarta Selatan,DKI Jakarta,2,28000,56000,Tidak Ada,,0.0,0,56000,COD,Selesai
TRX00984,2025-06-24,2025,6,June,Tuesday,API Marketplace,API,C005,Tokopedia,CU0059,Reguler,P006,Mie Ayam Jamur,Makanan,L004,Depok,Jawa Barat,1,24000,24000,Tidak Ada,,0.0,0,0,QRIS,Dibatalkan
TRX00985,2025-06-24,2025,6,June,Tuesday,Excel Cabang,Excel,C001,POS Kasir,CU0024,Baru,P007,Brownies Cokelat,Snack,L003,Jakarta Selatan,DKI Jakarta,1,30000,30000,Tidak Ada,,0.0,0,30000,QRIS,Selesai
TRX00986,2025-06-24,2025,6,June,Tuesday,Excel Cabang,Excel,C004,GrabFood,CU0131,Reseller,P005,Nasi Goreng Spesial,Makanan,L005,Tangerang,Banten,4,27000,108000,Tidak Ada,,0.0,0,108000,Transfer Bank,Selesai
TRX00987,2025-06-25,2025,6,June,Wednesday,Excel Cabang,Excel,C002,ShopeeFood,CU0089,Baru,P001,Kopi Susu Gula Aren,Minuman,L005,Tangerang,Banten,2,18000,36000,Payday Sale,PAYDAY15,0.15,5400,30600,Kartu Debit,Selesai
TRX00988,2025-06-25,2025,6,June,Wednesday,CSV Marketplace,CSV,C004,GrabFood,CU0135,Reseller,P001,Kopi Susu Gula Aren,Minuman,L005,Tangerang,Banten,2,18000,36000,Flash Sale,FLASH20,0.2,7200,28800,Transfer Bank,Selesai
TRX00989,2025-06-25,2025,6,June,Wednesday,Excel Cabang,Excel,C003,GoFood,CU0096,Reseller,P003,Teh Lemon,Minuman,L005,Tangerang,Banten,1,15000,15000,Diskon Produk,DISKON10,0.1,1500,0,E-Wallet,Dibatalkan
TRX00990,2025-06-25,2025,6,June,Wednesday,API Marketplace,API,C001,POS Kasir,CU0055,Baru,P004,Nasi Ayam Geprek,Makanan,L005,Tangerang,Banten,1,25000,25000,Diskon Produk,DISKON10,0.1,2500,22500,Kartu Debit,Selesai
TRX00991,2025-06-25,2025,6,June,Wednesday,Excel Cabang,Excel,C005,Tokopedia,CU0125,Baru,P005,Nasi Goreng Spesial,Makanan,L006,Bogor,Jawa Barat,4,27000,108000,Flash Sale,FLASH20,0.2,21600,86400,QRIS,Selesai
TRX00992,2025-06-26,2025,6,June,Thursday,API Marketplace,API,C001,POS Kasir,CU0091,Baru,P006,Mie Ayam Jamur,Makanan,L001,Bekasi,Jawa Barat,3,24000,72000,Tidak Ada,,0.0,0,72000,COD,Selesai
TRX00993,2025-06-26,2025,6,June,Thursday,CSV Marketplace,CSV,C005,Tokopedia,CU0002,Baru,P002,Es Kopi Latte,Minuman,L005,Tangerang,Banten,1,22000,22000,Flash Sale,FLASH20,0.2,4400,17600,E-Wallet,Selesai
TRX00994,2025-06-26,2025,6,June,Thursday,API Marketplace,API,C003,GoFood,CU0069,Baru,P007,Brownies Cokelat,Snack,L003,Jakarta Selatan,DKI Jakarta,1,30000,30000,Tidak Ada,,0.0,0,30000,COD,Selesai
TRX00995,2025-06-26,2025,6,June,Thursday,API Marketplace,API,C002,ShopeeFood,CU0051,Baru,P008,Roti Bakar Keju,Snack,L002,Jakarta Timur,DKI Jakarta,2,20000,40000,Tidak Ada,,0.0,0,40000,E-Wallet,Selesai
TRX00996,2025-06-26,2025,6,June,Thursday,API Marketplace,API,C006,Website,CU0051,Reseller,P007,Brownies Cokelat,Snack,L004,Depok,Jawa Barat,4,30000,120000,Tidak Ada,,0.0,0,120000,E-Wallet,Selesai
TRX00997,2025-06-26,2025,6,June,Thursday,CSV Marketplace,CSV,C004,GrabFood,CU0103,Reguler,P008,Roti Bakar Keju,Snack,L005,Tangerang,Banten,1,20000,20000,Payday Sale,PAYDAY15,0.15,3000,17000,COD,Selesai
TRX00998,2025-06-26,2025,6,June,Thursday,CSV Marketplace,CSV,C002,ShopeeFood,CU0176,Baru,P002,Es Kopi Latte,Minuman,L001,Bekasi,Jawa Barat,1,22000,22000,Tidak Ada,,0.0,0,22000,E-Wallet,Selesai
TRX00999,2025-06-27,2025,6,June,Friday,Database POS,Database,C003,GoFood,CU0159,Baru,P008,Roti Bakar Keju,Snack,L003,Jakarta Selatan,DKI Jakarta,1,20000,20000,Diskon Produk,DISKON10,0.1,2000,18000,Kartu Debit,Selesai
TRX01000,2025-06-27,2025,6,June,Friday,CSV Marketplace,CSV,C003,GoFood,CU0122,Loyal,P005,Nasi Goreng Spesial,Makanan,L001,Bekasi,Jawa Barat,2,27000,54000,Diskon Produk,DISKON10,0.1,5400,48600,QRIS,Selesai
TRX01001,2025-06-27,2025,6,June,Friday,CSV Marketplace,CSV,C002,ShopeeFood,CU0163,Baru,P009,Keripik Singkong,Snack,L005,Tangerang,Banten,5,16000,80000,Voucher Ongkir,ONGKIR5,0.05,4000,76000,QRIS,Selesai
TRX01002,2025-06-27,2025,6,June,Friday,CSV Marketplace,CSV,C002,ShopeeFood,CU0024,Loyal,P001,Kopi Susu Gula Aren,Minuman,L003,Jakarta Selatan,DKI Jakarta,1,18000,18000,Payday Sale,PAYDAY15,0.15,2700,15300,COD,Selesai
TRX01003,2025-06-27,2025,6,June,Friday,CSV Marketplace,CSV,C006,Website,CU0016,Reguler,P005,Nasi Goreng Spesial,Makanan,L006,Bogor,Jawa Barat,1,27000,27000,Diskon Produk,DISKON10,0.1,2700,24300,QRIS,Selesai
TRX01004,2025-06-28,2025,6,June,Saturday,CSV Marketplace,CSV,C004,GrabFood,CU0011,Baru,P006,Mie Ayam Jamur,Makanan,L006,Bogor,Jawa Barat,1,24000,24000,Tidak Ada,,0.0,0,24000,E-Wallet,Selesai
TRX01005,2025-06-28,2025,6,June,Saturday,Excel Cabang,Excel,C005,Tokopedia,CU0126,Reguler,P008,Roti Bakar Keju,Snack,L003,Jakarta Selatan,DKI Jakarta,1,20000,20000,Diskon Produk,DISKON10,0.1,2000,18000,E-Wallet,Selesai
TRX01006,2025-06-28,2025,6,June,Saturday,Aplikasi Kasir Digital,POS,C006,Website,CU0093,Loyal,P011,Paket Kopi dan Snack,Paket,L001,Bekasi,Jawa Barat,3,35000,105000,Tidak Ada,,0.0,0,105000,E-Wallet,Selesai
TRX01007,2025-06-28,2025,6,June,Saturday,API Marketplace,API,C005,Tokopedia,CU0150,Reguler,P010,Paket Hemat UMKM,Paket,L005,Tangerang,Banten,1,45000,45000,Diskon Produk,DISKON10,0.1,4500,40500,QRIS,Selesai
TRX01008,2025-06-28,2025,6,June,Saturday,Excel Cabang,Excel,C001,POS Kasir,CU0168,Loyal,P012,Dimsum Ayam,Makanan,L005,Tangerang,Banten,2,28000,56000,Flash Sale,FLASH20,0.2,11200,44800,Transfer Bank,Selesai
TRX01009,2025-06-28,2025,6,June,Saturday,Aplikasi Kasir Digital,POS,C005,Tokopedia,CU0052,Reguler,P002,Es Kopi Latte,Minuman,L001,Bekasi,Jawa Barat,1,22000,22000,Payday Sale,PAYDAY15,0.15,3300,18700,Transfer Bank,Selesai
TRX01010,2025-06-28,2025,6,June,Saturday,API Marketplace,API,C005,Tokopedia,CU0144,Reseller,P004,Nasi Ayam Geprek,Makanan,L004,Depok,Jawa Barat,3,25000,75000,Payday Sale,PAYDAY15,0.15,11250,63750,E-Wallet,Selesai
TRX01011,2025-06-28,2025,6,June,Saturday,Excel Cabang,Excel,C004,GrabFood,CU0129,Loyal,P012,Dimsum Ayam,Makanan,L001,Bekasi,Jawa Barat,2,28000,56000,Voucher Ongkir,ONGKIR5,0.05,2800,53200,Transfer Bank,Selesai
TRX01012,2025-06-28,2025,6,June,Saturday,Excel Cabang,Excel,C003,GoFood,CU0178,Baru,P012,Dimsum Ayam,Makanan,L002,Jakarta Timur,DKI Jakarta,4,28000,112000,Tidak Ada,,0.0,0,112000,COD,Selesai
TRX01013,2025-06-28,2025,6,June,Saturday,CSV Marketplace,CSV,C001,POS Kasir,CU0144,Loyal,P009,Keripik Singkong,Snack,L005,Tangerang,Banten,1,16000,16000,Voucher Ongkir,ONGKIR5,0.05,800,15200,COD,Selesai
TRX01014,2025-06-29,2025,6,June,Sunday,CSV Marketplace,CSV,C005,Tokopedia,CU0132,Reguler,P001,Kopi Susu Gula Aren,Minuman,L002,Jakarta Timur,DKI Jakarta,2,18000,36000,Tidak Ada,,0.0,0,36000,Kartu Debit,Selesai
TRX01015,2025-06-29,2025,6,June,Sunday,API Marketplace,API,C006,Website,CU0012,Reguler,P004,Nasi Ayam Geprek,Makanan,L003,Jakarta Selatan,DKI Jakarta,2,25000,50000,Tidak Ada,,0.0,0,50000,E-Wallet,Selesai
TRX01016,2025-06-29,2025,6,June,Sunday,API Marketplace,API,C002,ShopeeFood,CU0064,Reseller,P003,Teh Lemon,Minuman,L003,Jakarta Selatan,DKI Jakarta,3,15000,45000,Tidak Ada,,0.0,0,45000,Transfer Bank,Selesai
TRX01017,2025-06-29,2025,6,June,Sunday,Aplikasi Kasir Digital,POS,C003,GoFood,CU0141,Baru,P001,Kopi Susu Gula Aren,Minuman,L006,Bogor,Jawa Barat,5,18000,90000,Tidak Ada,,0.0,0,90000,Transfer Bank,Selesai
TRX01018,2025-06-29,2025,6,June,Sunday,Excel Cabang,Excel,C003,GoFood,CU0092,Baru,P010,Paket Hemat UMKM,Paket,L003,Jakarta Selatan,DKI Jakarta,2,45000,90000,Tidak Ada,,0.0,0,90000,E-Wallet,Selesai
TRX01019,2025-06-30,2025,6,June,Monday,Excel Cabang,Excel,C005,Tokopedia,CU0168,Baru,P009,Keripik Singkong,Snack,L006,Bogor,Jawa Barat,2,16000,32000,Diskon Produk,DISKON10,0.1,3200,28800,Kartu Debit,Selesai
TRX01020,2025-06-30,2025,6,June,Monday,API Marketplace,API,C003,GoFood,CU0102,Baru,P008,Roti Bakar Keju,Snack,L002,Jakarta Timur,DKI Jakarta,1,20000,20000,Diskon Produk,DISKON10,0.1,2000,18000,Transfer Bank,Selesai
TRX01021,2025-07-01,2025,7,July,Tuesday,Excel Cabang,Excel,C004,GrabFood,CU0046,Baru,P006,Mie Ayam Jamur,Makanan,L002,Jakarta Timur,DKI Jakarta,2,24000,48000,Tidak Ada,,0.0,0,0,COD,Dibatalkan
TRX01022,2025-07-01,2025,7,July,Tuesday,Excel Cabang,Excel,C003,GoFood,CU0101,Reguler,P003,Teh Lemon,Minuman,L006,Bogor,Jawa Barat,1,15000,15000,Payday Sale,PAYDAY15,0.15,2250,12750,Transfer Bank,Selesai
TRX01023,2025-07-01,2025,7,July,Tuesday,Database POS,Database,C002,ShopeeFood,CU0026,Loyal,P002,Es Kopi Latte,Minuman,L004,Depok,Jawa Barat,4,22000,88000,Bundling,BUNDLE12,0.12,10560,77440,Transfer Bank,Selesai
TRX01024,2025-07-01,2025,7,July,Tuesday,Database POS,Database,C001,POS Kasir,CU0004,Loyal,P001,Kopi Susu Gula Aren,Minuman,L005,Tangerang,Banten,1,18000,18000,Tidak Ada,,0.0,0,18000,QRIS,Selesai
TRX01025,2025-07-01,2025,7,July,Tuesday,Aplikasi Kasir Digital,POS,C002,ShopeeFood,CU0028,Reguler,P002,Es Kopi Latte,Minuman,L003,Jakarta Selatan,DKI Jakarta,1,22000,22000,Bundling,BUNDLE12,0.12,2640,19360,E-Wallet,Selesai
TRX01026,2025-07-02,2025,7,July,Wednesday,Aplikasi Kasir Digital,POS,C004,GrabFood,CU0079,Reguler,P004,Nasi Ayam Geprek,Makanan,L002,Jakarta Timur,DKI Jakarta,3,25000,75000,Voucher Ongkir,ONGKIR5,0.05,3750,71250,Transfer Bank,Selesai
TRX01027,2025-07-02,2025,7,July,Wednesday,Aplikasi Kasir Digital,POS,C003,GoFood,CU0027,Reguler,P009,Keripik Singkong,Snack,L006,Bogor,Jawa Barat,1,16000,16000,Voucher Ongkir,ONGKIR5,0.05,800,15200,QRIS,Selesai
TRX01028,2025-07-03,2025,7,July,Thursday,Excel Cabang,Excel,C002,ShopeeFood,CU0091,Reguler,P003,Teh Lemon,Minuman,L001,Bekasi,Jawa Barat,1,15000,15000,Tidak Ada,,0.0,0,0,Transfer Bank,Dibatalkan
TRX01029,2025-07-03,2025,7,July,Thursday,Excel Cabang,Excel,C006,Website,CU0058,Baru,P011,Paket Kopi dan Snack,Paket,L004,Depok,Jawa Barat,2,35000,70000,Bundling,BUNDLE12,0.12,8400,61600,E-Wallet,Selesai
TRX01030,2025-07-03,2025,7,July,Thursday,API Marketplace,API,C001,POS Kasir,CU0012,Reguler,P010,Paket Hemat UMKM,Paket,L003,Jakarta Selatan,DKI Jakarta,4,45000,180000,Flash Sale,FLASH20,0.2,36000,144000,Transfer Bank,Selesai
TRX01031,2025-07-03,2025,7,July,Thursday,Database POS,Database,C002,ShopeeFood,CU0078,Reguler,P006,Mie Ayam Jamur,Makanan,L005,Tangerang,Banten,1,24000,24000,Diskon Produk,DISKON10,0.1,2400,21600,E-Wallet,Selesai
TRX01032,2025-07-03,2025,7,July,Thursday,API Marketplace,API,C004,GrabFood,CU0020,Loyal,P002,Es Kopi Latte,Minuman,L003,Jakarta Selatan,DKI Jakarta,4,22000,88000,Voucher Ongkir,ONGKIR5,0.05,4400,83600,Transfer Bank,Selesai
TRX01033,2025-07-04,2025,7,July,Friday,Database POS,Database,C004,GrabFood,CU0123,Loyal,P006,Mie Ayam Jamur,Makanan,L002,Jakarta Timur,DKI Jakarta,2,24000,48000,Voucher Ongkir,ONGKIR5,0.05,2400,45600,QRIS,Selesai
TRX01034,2025-07-04,2025,7,July,Friday,Excel Cabang,Excel,C002,ShopeeFood,CU0099,Reguler,P012,Dimsum Ayam,Makanan,L003,Jakarta Selatan,DKI Jakarta,1,28000,28000,Tidak Ada,,0.0,0,28000,COD,Selesai
TRX01035,2025-07-04,2025,7,July,Friday,API Marketplace,API,C005,Tokopedia,CU0063,Reguler,P012,Dimsum Ayam,Makanan,L004,Depok,Jawa Barat,1,28000,28000,Flash Sale,FLASH20,0.2,5600,22400,Kartu Debit,Selesai
TRX01036,2025-07-05,2025,7,July,Saturday,Excel Cabang,Excel,C004,GrabFood,CU0148,Loyal,P009,Keripik Singkong,Snack,L002,Jakarta Timur,DKI Jakarta,2,16000,32000,Tidak Ada,,0.0,0,32000,Transfer Bank,Selesai
TRX01037,2025-07-05,2025,7,July,Saturday,CSV Marketplace,CSV,C001,POS Kasir,CU0143,Reguler,P004,Nasi Ayam Geprek,Makanan,L003,Jakarta Selatan,DKI Jakarta,5,25000,125000,Tidak Ada,,0.0,0,0,Transfer Bank,Dibatalkan
TRX01038,2025-07-05,2025,7,July,Saturday,CSV Marketplace,CSV,C003,GoFood,CU0142,Reseller,P001,Kopi Susu Gula Aren,Minuman,L003,Jakarta Selatan,DKI Jakarta,1,18000,18000,Tidak Ada,,0.0,0,18000,COD,Selesai
TRX01039,2025-07-05,2025,7,July,Saturday,CSV Marketplace,CSV,C006,Website,CU0037,Reguler,P004,Nasi Ayam Geprek,Makanan,L001,Bekasi,Jawa Barat,1,25000,25000,Diskon Produk,DISKON10,0.1,2500,22500,QRIS,Selesai
TRX01040,2025-07-05,2025,7,July,Saturday,Excel Cabang,Excel,C001,POS Kasir,CU0153,Loyal,P007,Brownies Cokelat,Snack,L003,Jakarta Selatan,DKI Jakarta,2,30000,60000,Tidak Ada,,0.0,0,60000,QRIS,Selesai
TRX01041,2025-07-05,2025,7,July,Saturday,Excel Cabang,Excel,C002,ShopeeFood,CU0107,Baru,P003,Teh Lemon,Minuman,L001,Bekasi,Jawa Barat,1,15000,15000,Voucher Ongkir,ONGKIR5,0.05,750,14250,Transfer Bank,Selesai
TRX01042,2025-07-05,2025,7,July,Saturday,API Marketplace,API,C005,Tokopedia,CU0114,Loyal,P003,Teh Lemon,Minuman,L006,Bogor,Jawa Barat,2,15000,30000,Diskon Produk,DISKON10,0.1,3000,27000,QRIS,Selesai
TRX01043,2025-07-05,2025,7,July,Saturday,Excel Cabang,Excel,C006,Website,CU0042,Baru,P003,Teh Lemon,Minuman,L001,Bekasi,Jawa Barat,2,15000,30000,Tidak Ada,,0.0,0,30000,COD,Selesai
TRX01044,2025-07-05,2025,7,July,Saturday,API Marketplace,API,C006,Website,CU0059,Reguler,P008,Roti Bakar Keju,Snack,L005,Tangerang,Banten,4,20000,80000,Tidak Ada,,0.0,0,80000,Transfer Bank,Selesai
TRX01045,2025-07-06,2025,7,July,Sunday,CSV Marketplace,CSV,C006,Website,CU0101,Baru,P007,Brownies Cokelat,Snack,L002,Jakarta Timur,DKI Jakarta,1,30000,30000,Tidak Ada,,0.0,0,30000,Kartu Debit,Selesai
TRX01046,2025-07-06,2025,7,July,Sunday,Database POS,Database,C004,GrabFood,CU0098,Baru,P002,Es Kopi Latte,Minuman,L006,Bogor,Jawa Barat,1,22000,22000,Diskon Produk,DISKON10,0.1,2200,19800,E-Wallet,Selesai
TRX01047,2025-07-06,2025,7,July,Sunday,Excel Cabang,Excel,C001,POS Kasir,CU0086,Baru,P004,Nasi Ayam Geprek,Makanan,L003,Jakarta Selatan,DKI Jakarta,1,25000,25000,Diskon Produk,DISKON10,0.1,2500,22500,E-Wallet,Selesai
TRX01048,2025-07-06,2025,7,July,Sunday,Aplikasi Kasir Digital,POS,C002,ShopeeFood,CU0049,Reguler,P002,Es Kopi Latte,Minuman,L001,Bekasi,Jawa Barat,1,22000,22000,Flash Sale,FLASH20,0.2,4400,17600,QRIS,Selesai
TRX01049,2025-07-06,2025,7,July,Sunday,Excel Cabang,Excel,C005,Tokopedia,CU0012,Baru,P002,Es Kopi Latte,Minuman,L005,Tangerang,Banten,2,22000,44000,Voucher Ongkir,ONGKIR5,0.05,2200,0,QRIS,Dibatalkan
TRX01050,2025-07-06,2025,7,July,Sunday,Database POS,Database,C003,GoFood,CU0101,Loyal,P001,Kopi Susu Gula Aren,Minuman,L003,Jakarta Selatan,DKI Jakarta,2,18000,36000,Tidak Ada,,0.0,0,36000,Transfer Bank,Selesai
TRX01051,2025-07-07,2025,7,July,Monday,Aplikasi Kasir Digital,POS,C006,Website,CU0039,Baru,P006,Mie Ayam Jamur,Makanan,L004,Depok,Jawa Barat,1,24000,24000,Voucher Ongkir,ONGKIR5,0.05,1200,22800,COD,Selesai
TRX01052,2025-07-07,2025,7,July,Monday,CSV Marketplace,CSV,C002,ShopeeFood,CU0161,Baru,P001,Kopi Susu Gula Aren,Minuman,L003,Jakarta Selatan,DKI Jakarta,2,18000,36000,Tidak Ada,,0.0,0,36000,Transfer Bank,Selesai
TRX01053,2025-07-08,2025,7,July,Tuesday,Aplikasi Kasir Digital,POS,C005,Tokopedia,CU0134,Reseller,P012,Dimsum Ayam,Makanan,L002,Jakarta Timur,DKI Jakarta,5,28000,140000,Diskon Produk,DISKON10,0.1,14000,126000,E-Wallet,Selesai
TRX01054,2025-07-08,2025,7,July,Tuesday,API Marketplace,API,C003,GoFood,CU0011,Loyal,P003,Teh Lemon,Minuman,L003,Jakarta Selatan,DKI Jakarta,2,15000,30000,Flash Sale,FLASH20,0.2,6000,24000,COD,Selesai
TRX01055,2025-07-08,2025,7,July,Tuesday,CSV Marketplace,CSV,C001,POS Kasir,CU0025,Loyal,P010,Paket Hemat UMKM,Paket,L005,Tangerang,Banten,2,45000,90000,Bundling,BUNDLE12,0.12,10800,79200,Transfer Bank,Selesai
TRX01056,2025-07-09,2025,7,July,Wednesday,Excel Cabang,Excel,C004,GrabFood,CU0076,Baru,P009,Keripik Singkong,Snack,L001,Bekasi,Jawa Barat,2,16000,32000,Tidak Ada,,0.0,0,32000,E-Wallet,Selesai
TRX01057,2025-07-09,2025,7,July,Wednesday,CSV Marketplace,CSV,C001,POS Kasir,CU0122,Reseller,P006,Mie Ayam Jamur,Makanan,L001,Bekasi,Jawa Barat,2,24000,48000,Tidak Ada,,0.0,0,48000,COD,Selesai
TRX01058,2025-07-09,2025,7,July,Wednesday,Database POS,Database,C005,Tokopedia,CU0103,Reguler,P003,Teh Lemon,Minuman,L001,Bekasi,Jawa Barat,1,15000,15000,Payday Sale,PAYDAY15,0.15,2250,0,Kartu Debit,Dibatalkan
TRX01059,2025-07-09,2025,7,July,Wednesday,Aplikasi Kasir Digital,POS,C003,GoFood,CU0096,Baru,P003,Teh Lemon,Minuman,L004,Depok,Jawa Barat,3,15000,45000,Bundling,BUNDLE12,0.12,5400,39600,COD,Selesai
TRX01060,2025-07-10,2025,7,July,Thursday,Excel Cabang,Excel,C005,Tokopedia,CU0144,Baru,P011,Paket Kopi dan Snack,Paket,L001,Bekasi,Jawa Barat,2,35000,70000,Tidak Ada,,0.0,0,70000,QRIS,Selesai
TRX01061,2025-07-10,2025,7,July,Thursday,Excel Cabang,Excel,C004,GrabFood,CU0172,Baru,P003,Teh Lemon,Minuman,L005,Tangerang,Banten,1,15000,15000,Payday Sale,PAYDAY15,0.15,2250,12750,COD,Selesai
